network         ,geoname_id,registered_country_geoname_id,represented_country_geoname_id,is_anonymous_proxy,is_satellite_provider
2.22.30.0/24    ,6255148   ,                             ,                              ,0                 ,0
2.22.31.0/30    ,6255148   ,                             ,                              ,0                 ,0
2.22.31.4/30    ,2661886   ,                             ,                              ,0                 ,0
2.22.31.8/30    ,6255148   ,                             ,                              ,0                 ,0
2.22.31.12/30   ,2661886   ,                             ,                              ,0                 ,0
2.22.31.16/30   ,6255148   ,                             ,                              ,0                 ,0
2.22.31.20/30   ,2661886   ,                             ,                              ,0                 ,0
2.22.31.24/30   ,6255148   ,                             ,                              ,0                 ,0
2.22.31.28/30   ,2661886   ,                             ,                              ,0                 ,0
2.22.31.32/30   ,6255148   ,                             ,                              ,0                 ,0
2.22.31.36/30   ,2661886   ,                             ,                              ,0                 ,0
2.22.31.40/30   ,6255148   ,                             ,                              ,0                 ,0
2.22.31.44/30   ,2661886   ,                             ,                              ,0                 ,0
2.22.31.48/30   ,6255148   ,                             ,                              ,0                 ,0
2.22.31.52/30   ,2661886   ,                             ,                              ,0                 ,0
2.22.31.56/30   ,6255148   ,                             ,                              ,0                 ,0
2.22.31.60/30   ,2661886   ,                             ,                              ,0                 ,0
2.22.31.64/30   ,6255148   ,                             ,                              ,0                 ,0
2.22.31.68/30   ,2661886   ,                             ,                              ,0                 ,0
2.22.31.72/30   ,6255148   ,                             ,                              ,0                 ,0
2.22.31.76/32   ,6255148   ,                             ,                              ,0                 ,0
2.22.31.77/32   ,2661886   ,                             ,                              ,0                 ,0
2.22.31.78/31   ,2661886   ,                             ,                              ,0                 ,0
2.22.31.80/30   ,6255148   ,                             ,                              ,0                 ,0
2.22.31.84/30   ,2661886   ,                             ,                              ,0                 ,0
2.22.31.88/30   ,6255148   ,                             ,                              ,0                 ,0
2.22.31.92/30   ,2661886   ,                             ,                              ,0                 ,0
2.22.31.96/30   ,6255148   ,                             ,                              ,0                 ,0
2.22.31.100/30  ,2661886   ,                             ,                              ,0                 ,0
2.22.31.104/30  ,6255148   ,                             ,                              ,0                 ,0
2.22.31.108/30  ,2661886   ,                             ,                              ,0                 ,0
2.22.31.112/30  ,6255148   ,                             ,                              ,0                 ,0
2.22.31.116/30  ,2661886   ,                             ,                              ,0                 ,0
2.22.31.120/30  ,6255148   ,                             ,                              ,0                 ,0
2.22.31.124/30  ,2661886   ,                             ,                              ,0                 ,0
2.22.31.128/30  ,6255148   ,                             ,                              ,0                 ,0
2.22.31.132/30  ,2661886   ,                             ,                              ,0                 ,0
2.22.31.136/30  ,6255148   ,                             ,                              ,0                 ,0
2.22.31.140/30  ,2661886   ,                             ,                              ,0                 ,0
2.22.31.144/30  ,6255148   ,                             ,                              ,0                 ,0
2.22.31.148/30  ,2661886   ,                             ,                              ,0                 ,0
2.22.31.152/29  ,6255148   ,                             ,                              ,0                 ,0
2.22.31.160/30  ,6255148   ,                             ,                              ,0                 ,0
2.22.31.164/30  ,2661886   ,                             ,                              ,0                 ,0
2.22.31.168/30  ,6255148   ,                             ,                              ,0                 ,0
2.22.31.172/30  ,2661886   ,                             ,                              ,0                 ,0
2.22.31.176/30  ,6255148   ,                             ,                              ,0                 ,0
2.22.31.180/30  ,2661886   ,                             ,                              ,0                 ,0
2.22.31.184/30  ,6255148   ,                             ,                              ,0                 ,0
2.22.31.188/30  ,2661886   ,                             ,                              ,0                 ,0
2.22.31.192/30  ,6255148   ,                             ,                              ,0                 ,0
2.22.31.196/30  ,2661886   ,                             ,                              ,0                 ,0
2.22.31.200/30  ,6255148   ,                             ,                              ,0                 ,0
2.22.31.204/30  ,2661886   ,                             ,                              ,0                 ,0
2.22.31.208/30  ,6255148   ,                             ,                              ,0                 ,0
2.22.31.212/30  ,2661886   ,                             ,                              ,0                 ,0
2.22.31.216/30  ,6255148   ,                             ,                              ,0                 ,0
2.22.31.220/32  ,2661886   ,                             ,                              ,0                 ,0
2.22.31.221/32  ,6255148   ,                             ,                              ,0                 ,0
2.22.31.222/31  ,6255148   ,                             ,                              ,0                 ,0
2.22.31.224/27  ,6255148   ,                             ,                              ,0                 ,0
2.22.32.0/20    ,6255148   ,                             ,                              ,0                 ,0
2.22.48.0/23    ,6255148   ,3017382                      ,                              ,0                 ,0
2.22.50.0/25    ,6255148   ,                             ,                              ,0                 ,0
2.22.50.128/28  ,6255148   ,                             ,                              ,0                 ,0
2.22.50.144/30  ,6255148   ,                             ,                              ,0                 ,0
2.22.50.148/30  ,2921044   ,                             ,                              ,0                 ,0
2.22.50.152/30  ,6255148   ,                             ,                              ,0                 ,0
2.22.50.156/30  ,2921044   ,                             ,                              ,0                 ,0
2.22.50.160/30  ,6255148   ,                             ,                              ,0                 ,0
2.22.50.164/31  ,2921044   ,                             ,                              ,0                 ,0
2.22.50.166/32  ,6255148   ,                             ,                              ,0                 ,0
2.22.50.167/32  ,2921044   ,                             ,                              ,0                 ,0
2.22.50.168/30  ,6255148   ,                             ,                              ,0                 ,0
2.22.50.172/30  ,2921044   ,                             ,                              ,0                 ,0
2.22.50.176/30  ,6255148   ,                             ,                              ,0                 ,0
2.22.50.180/32  ,2921044   ,                             ,                              ,0                 ,0
2.22.50.181/32  ,6255148   ,                             ,                              ,0                 ,0
2.22.50.182/31  ,2921044   ,                             ,                              ,0                 ,0
2.22.50.184/30  ,6255148   ,                             ,                              ,0                 ,0
2.22.50.188/30  ,2921044   ,                             ,                              ,0                 ,0
2.22.50.192/30  ,6255148   ,                             ,                              ,0                 ,0
2.22.50.196/31  ,2921044   ,                             ,                              ,0                 ,0
2.22.50.198/31  ,6255148   ,                             ,                              ,0                 ,0
2.22.50.200/29  ,6255148   ,                             ,                              ,0                 ,0
2.22.50.208/28  ,6255148   ,                             ,                              ,0                 ,0
2.22.50.224/29  ,6255148   ,                             ,                              ,0                 ,0
2.22.50.232/30  ,6255148   ,                             ,                              ,0                 ,0
2.22.50.236/31  ,6255148   ,                             ,                              ,0                 ,0
2.22.50.238/31  ,2921044   ,                             ,                              ,0                 ,0
2.22.50.240/30  ,6255148   ,                             ,                              ,0                 ,0
2.22.50.244/30  ,2921044   ,                             ,                              ,0                 ,0
2.22.50.248/29  ,6255148   ,                             ,                              ,0                 ,0
2.22.51.0/24    ,6255148   ,                             ,                              ,0                 ,0
2.22.52.0/26    ,6255148   ,                             ,                              ,0                 ,0
2.22.52.64/27   ,6255148   ,                             ,                              ,0                 ,0
2.22.52.96/30   ,6255148   ,                             ,                              ,0                 ,0
2.22.52.100/30  ,798544    ,                             ,                              ,0                 ,0
2.22.52.104/29  ,798544    ,                             ,                              ,0                 ,0
2.22.52.112/30  ,798544    ,                             ,                              ,0                 ,0
2.22.52.116/31  ,798544    ,                             ,                              ,0                 ,0
2.22.52.118/32  ,798544    ,                             ,                              ,0                 ,0
2.22.52.119/32  ,6255148   ,                             ,                              ,0                 ,0
2.22.52.120/29  ,6255148   ,                             ,                              ,0                 ,0
2.22.52.128/25  ,6255148   ,                             ,                              ,0                 ,0
2.22.53.0/24    ,6255148   ,                             ,                              ,0                 ,0
2.22.54.0/24    ,6255148   ,                             ,                              ,0                 ,0
2.22.55.0/24    ,6255148   ,2802361                      ,                              ,0                 ,0
2.22.56.0/22    ,6255148   ,3017382                      ,                              ,0                 ,0
2.22.60.0/24    ,2661886   ,2661886                      ,                              ,0                 ,0
2.22.61.0/26    ,6255148   ,                             ,                              ,0                 ,0
2.22.61.64/28   ,6255148   ,                             ,                              ,0                 ,0
2.22.61.80/30   ,6255148   ,                             ,                              ,0                 ,0
2.22.61.84/30   ,2921044   ,                             ,                              ,0                 ,0
2.22.61.88/29   ,2921044   ,                             ,                              ,0                 ,0
2.22.61.96/28   ,2921044   ,                             ,                              ,0                 ,0
2.22.61.112/32  ,2921044   ,                             ,                              ,0                 ,0
2.22.61.113/32  ,6255148   ,                             ,                              ,0                 ,0
2.22.61.114/32  ,6255148   ,                             ,                              ,0                 ,0
2.22.61.115/32  ,2921044   ,                             ,                              ,0                 ,0
2.22.61.116/31  ,6255148   ,                             ,                              ,0                 ,0
2.22.61.118/32  ,6255148   ,                             ,                              ,0                 ,0
2.22.61.119/32  ,2921044   ,                             ,                              ,0                 ,0
2.22.61.120/32  ,2921044   ,                             ,                              ,0                 ,0
2.22.61.121/32  ,6255148   ,                             ,                              ,0                 ,0
2.22.61.122/31  ,6255148   ,                             ,                              ,0                 ,0
2.22.61.124/30  ,6255148   ,                             ,                              ,0                 ,0
2.22.61.128/25  ,6255148   ,                             ,                              ,0                 ,0
2.22.62.0/24    ,6255148   ,                             ,                              ,0                 ,0
2.22.63.0/30    ,6255148   ,                             ,                              ,0                 ,0
2.22.63.4/30    ,660013    ,                             ,                              ,0                 ,0
2.22.63.8/30    ,6255148   ,                             ,                              ,0                 ,0
2.22.63.12/30   ,660013    ,                             ,                              ,0                 ,0
2.22.63.16/30   ,6255148   ,                             ,                              ,0                 ,0
2.22.63.20/30   ,660013    ,                             ,                              ,0                 ,0
2.22.63.24/30   ,6255148   ,                             ,                              ,0                 ,0
2.22.63.28/32   ,660013    ,                             ,                              ,0                 ,0
2.22.63.29/32   ,6255148   ,                             ,                              ,0                 ,0
2.22.63.30/31   ,6255148   ,                             ,                              ,0                 ,0
2.22.63.32/27   ,6255148   ,                             ,                              ,0                 ,0
2.22.63.64/26   ,6255148   ,                             ,                              ,0                 ,0
2.22.63.128/25  ,6255148   ,                             ,                              ,0                 ,0
2.22.64.0/19    ,6255148   ,                             ,                              ,0                 ,0
2.22.96.0/20    ,2635167   ,2635167                      ,                              ,0                 ,0
2.22.112.0/24   ,2635167   ,2635167                      ,                              ,0                 ,0
2.22.113.0/25   ,2635167   ,2635167                      ,                              ,0                 ,0
2.22.113.128/30 ,2635167   ,2635167                      ,                              ,0                 ,0
2.22.113.132/30 ,3017382   ,2635167                      ,                              ,0                 ,0
2.22.113.136/30 ,2635167   ,2635167                      ,                              ,0                 ,0
2.22.113.140/30 ,3017382   ,2635167                      ,                              ,0                 ,0
2.22.113.144/30 ,2635167   ,2635167                      ,                              ,0                 ,0
2.22.113.148/32 ,2635167   ,2635167                      ,                              ,0                 ,0
2.22.113.149/32 ,3017382   ,2635167                      ,                              ,0                 ,0
2.22.113.150/31 ,3017382   ,2635167                      ,                              ,0                 ,0
2.22.113.152/30 ,2635167   ,2635167                      ,                              ,0                 ,0
2.22.113.156/30 ,3017382   ,2635167                      ,                              ,0                 ,0
2.22.113.160/30 ,2635167   ,2635167                      ,                              ,0                 ,0
2.22.113.164/30 ,3017382   ,2635167                      ,                              ,0                 ,0
2.22.113.168/29 ,2635167   ,2635167                      ,                              ,0                 ,0
2.22.113.176/28 ,2635167   ,2635167                      ,                              ,0                 ,0
2.22.113.192/26 ,2635167   ,2635167                      ,                              ,0                 ,0
2.22.114.0/23   ,2635167   ,2635167                      ,                              ,0                 ,0
2.22.116.0/25   ,2635167   ,2635167                      ,                              ,0                 ,0
2.22.116.128/26 ,2635167   ,2635167                      ,                              ,0                 ,0
2.22.116.192/28 ,2635167   ,2635167                      ,                              ,0                 ,0
2.22.116.208/30 ,2635167   ,2635167                      ,                              ,0                 ,0
2.22.116.212/30 ,2921044   ,2635167                      ,                              ,0                 ,0
2.22.116.216/30 ,2635167   ,2635167                      ,                              ,0                 ,0
2.22.116.220/30 ,2921044   ,2635167                      ,                              ,0                 ,0
2.22.116.224/30 ,2635167   ,2635167                      ,                              ,0                 ,0
2.22.116.228/30 ,2921044   ,2635167                      ,                              ,0                 ,0
2.22.116.232/30 ,2635167   ,2635167                      ,                              ,0                 ,0
2.22.116.236/30 ,2921044   ,2635167                      ,                              ,0                 ,0
2.22.116.240/30 ,2635167   ,2635167                      ,                              ,0                 ,0
2.22.116.244/30 ,2921044   ,2635167                      ,                              ,0                 ,0
2.22.116.248/29 ,2635167   ,2635167                      ,                              ,0                 ,0
2.22.117.0/30   ,2635167   ,2635167                      ,                              ,0                 ,0
2.22.117.4/30   ,2921044   ,2635167                      ,                              ,0                 ,0
2.22.117.8/30   ,2635167   ,2635167                      ,                              ,0                 ,0
2.22.117.12/30  ,2921044   ,2635167                      ,                              ,0                 ,0
2.22.117.16/30  ,2635167   ,2635167                      ,                              ,0                 ,0
2.22.117.20/30  ,2921044   ,2635167                      ,                              ,0                 ,0
2.22.117.24/30  ,2635167   ,2635167                      ,                              ,0                 ,0
2.22.117.28/30  ,2921044   ,2635167                      ,                              ,0                 ,0
2.22.117.32/30  ,2635167   ,2635167                      ,                              ,0                 ,0
2.22.117.36/32  ,2921044   ,2635167                      ,                              ,0                 ,0
2.22.117.37/32  ,2635167   ,2635167                      ,                              ,0                 ,0
2.22.117.38/31  ,2635167   ,2635167                      ,                              ,0                 ,0
2.22.117.40/30  ,2635167   ,2635167                      ,                              ,0                 ,0
2.22.117.44/30  ,2921044   ,2635167                      ,                              ,0                 ,0
2.22.117.48/30  ,2635167   ,2635167                      ,                              ,0                 ,0
2.22.117.52/30  ,2921044   ,2635167                      ,                              ,0                 ,0
2.22.117.56/30  ,2635167   ,2635167                      ,                              ,0                 ,0
2.22.117.60/30  ,2921044   ,2635167                      ,                              ,0                 ,0
2.22.117.64/30  ,2635167   ,2635167                      ,                              ,0                 ,0
2.22.117.68/30  ,2921044   ,2635167                      ,                              ,0                 ,0
2.22.117.72/30  ,2635167   ,2635167                      ,                              ,0                 ,0
2.22.117.76/30  ,2921044   ,2635167                      ,                              ,0                 ,0
2.22.117.80/30  ,2635167   ,2635167                      ,                              ,0                 ,0
2.22.117.84/30  ,2921044   ,2635167                      ,                              ,0                 ,0
2.22.117.88/30  ,2635167   ,2635167                      ,                              ,0                 ,0
2.22.117.92/31  ,2921044   ,2635167                      ,                              ,0                 ,0
2.22.117.94/32  ,2921044   ,2635167                      ,                              ,0                 ,0
2.22.117.95/32  ,2635167   ,2635167                      ,                              ,0                 ,0
2.22.117.96/27  ,2635167   ,2635167                      ,                              ,0                 ,0
2.22.117.128/25 ,2635167   ,2635167                      ,                              ,0                 ,0
2.22.118.0/23   ,2635167   ,2635167                      ,                              ,0                 ,0
2.22.120.0/22   ,2635167   ,2635167                      ,                              ,0                 ,0
2.22.124.0/23   ,2635167   ,2635167                      ,                              ,0                 ,0
2.22.126.0/25   ,2635167   ,2635167                      ,                              ,0                 ,0
2.22.126.128/26 ,2635167   ,2635167                      ,                              ,0                 ,0
2.22.126.192/30 ,2635167   ,2635167                      ,                              ,0                 ,0
2.22.126.196/31 ,2635167   ,2635167                      ,                              ,0                 ,0
2.22.126.198/31 ,2510769   ,2635167                      ,                              ,0                 ,0
2.22.126.200/30 ,2635167   ,2635167                      ,                              ,0                 ,0
2.22.126.204/30 ,2510769   ,2635167                      ,                              ,0                 ,0
2.22.126.208/30 ,2635167   ,2635167                      ,                              ,0                 ,0
2.22.126.212/30 ,2510769   ,2635167                      ,                              ,0                 ,0
2.22.126.216/30 ,2635167   ,2635167                      ,                              ,0                 ,0
2.22.126.220/30 ,2510769   ,2635167                      ,                              ,0                 ,0
2.22.126.224/30 ,2635167   ,2635167                      ,                              ,0                 ,0
2.22.126.228/30 ,2510769   ,2635167                      ,                              ,0                 ,0
2.22.126.232/30 ,2635167   ,2635167                      ,                              ,0                 ,0
2.22.126.236/30 ,2510769   ,2635167                      ,                              ,0                 ,0
2.22.126.240/30 ,2635167   ,2635167                      ,                              ,0                 ,0
2.22.126.244/30 ,2510769   ,2635167                      ,                              ,0                 ,0
2.22.126.248/29 ,2635167   ,2635167                      ,                              ,0                 ,0
2.22.127.0/24   ,2635167   ,2635167                      ,                              ,0                 ,0
2.22.128.0/20   ,2635167   ,2635167                      ,                              ,0                 ,0
2.22.144.0/26   ,2635167   ,2635167                      ,                              ,0                 ,0
2.22.144.64/27  ,2635167   ,2635167                      ,                              ,0                 ,0
2.22.144.96/30  ,2635167   ,2635167                      ,                              ,0                 ,0
2.22.144.100/30 ,2921044   ,2635167                      ,                              ,0                 ,0
2.22.144.104/29 ,2635167   ,2635167                      ,                              ,0                 ,0
2.22.144.112/29 ,2635167   ,2635167                      ,                              ,0                 ,0
2.22.144.120/30 ,2635167   ,2635167                      ,                              ,0                 ,0
2.22.144.124/31 ,2635167   ,2635167                      ,                              ,0                 ,0
2.22.144.126/31 ,2921044   ,2635167                      ,                              ,0                 ,0
2.22.144.128/30 ,2635167   ,2635167                      ,                              ,0                 ,0
2.22.144.132/30 ,2921044   ,2635167                      ,                              ,0                 ,0
2.22.144.136/30 ,2635167   ,2635167                      ,                              ,0                 ,0
2.22.144.140/30 ,2921044   ,2635167                      ,                              ,0                 ,0
2.22.144.144/30 ,2635167   ,2635167                      ,                              ,0                 ,0
2.22.144.148/30 ,2921044   ,2635167                      ,                              ,0                 ,0
2.22.144.152/30 ,2635167   ,2635167                      ,                              ,0                 ,0
2.22.144.156/30 ,2921044   ,2635167                      ,                              ,0                 ,0
2.22.144.160/30 ,2635167   ,2635167                      ,                              ,0                 ,0
2.22.144.164/30 ,2921044   ,2635167                      ,                              ,0                 ,0
2.22.144.168/30 ,2635167   ,2635167                      ,                              ,0                 ,0
2.22.144.172/30 ,2921044   ,2635167                      ,                              ,0                 ,0
2.22.144.176/30 ,2635167   ,2635167                      ,                              ,0                 ,0
2.22.144.180/30 ,2921044   ,2635167                      ,                              ,0                 ,0
2.22.144.184/30 ,2635167   ,2635167                      ,                              ,0                 ,0
2.22.144.188/30 ,2921044   ,2635167                      ,                              ,0                 ,0
2.22.144.192/30 ,2635167   ,2635167                      ,                              ,0                 ,0
2.22.144.196/30 ,2921044   ,2635167                      ,                              ,0                 ,0
2.22.144.200/30 ,2635167   ,2635167                      ,                              ,0                 ,0
2.22.144.204/30 ,2921044   ,2635167                      ,                              ,0                 ,0
2.22.144.208/30 ,2635167   ,2635167                      ,                              ,0                 ,0
2.22.144.212/30 ,2921044   ,2635167                      ,                              ,0                 ,0
2.22.144.216/30 ,2635167   ,2635167                      ,                              ,0                 ,0
2.22.144.220/30 ,2921044   ,2635167                      ,                              ,0                 ,0
2.22.144.224/30 ,2635167   ,2635167                      ,                              ,0                 ,0
2.22.144.228/30 ,2921044   ,2635167                      ,                              ,0                 ,0
2.22.144.232/30 ,2635167   ,2635167                      ,                              ,0                 ,0
2.22.144.236/30 ,2921044   ,2635167                      ,                              ,0                 ,0
2.22.144.240/30 ,2635167   ,2635167                      ,                              ,0                 ,0
2.22.144.244/31 ,2921044   ,2635167                      ,                              ,0                 ,0
2.22.144.246/31 ,2635167   ,2635167                      ,                              ,0                 ,0
2.22.144.248/29 ,2635167   ,2635167                      ,                              ,0                 ,0
2.22.145.0/30   ,2635167   ,2635167                      ,                              ,0                 ,0
2.22.145.4/30   ,2510769   ,2635167                      ,                              ,0                 ,0
2.22.145.8/30   ,2635167   ,2635167                      ,                              ,0                 ,0
2.22.145.12/30  ,2510769   ,2635167                      ,                              ,0                 ,0
2.22.145.16/30  ,2635167   ,2635167                      ,                              ,0                 ,0
2.22.145.20/30  ,2510769   ,2635167                      ,                              ,0                 ,0
2.22.145.24/30  ,2635167   ,2635167                      ,                              ,0                 ,0
2.22.145.28/30  ,2510769   ,2635167                      ,                              ,0                 ,0
2.22.145.32/30  ,2635167   ,2635167                      ,                              ,0                 ,0
2.22.145.36/31  ,2510769   ,2635167                      ,                              ,0                 ,0
2.22.145.38/32  ,2510769   ,2635167                      ,                              ,0                 ,0
2.22.145.39/32  ,2635167   ,2635167                      ,                              ,0                 ,0
2.22.145.40/29  ,2635167   ,2635167                      ,                              ,0                 ,0
2.22.145.48/28  ,2635167   ,2635167                      ,                              ,0                 ,0
2.22.145.64/26  ,2635167   ,2635167                      ,                              ,0                 ,0
2.22.145.128/25 ,2635167   ,2635167                      ,                              ,0                 ,0
2.22.146.0/23   ,2635167   ,2635167                      ,                              ,0                 ,0
2.22.148.0/22   ,2635167   ,2635167                      ,                              ,0                 ,0
2.22.152.0/21   ,2635167   ,2635167                      ,                              ,0                 ,0
2.22.160.0/19   ,3017382   ,3017382                      ,                              ,0                 ,0
2.22.192.0/19   ,6255148   ,                             ,                              ,0                 ,0
2.22.224.0/24   ,3017382   ,3017382                      ,                              ,0                 ,0
2.22.225.0/30   ,3017382   ,3017382                      ,                              ,0                 ,0
2.22.225.4/30   ,2635167   ,3017382                      ,                              ,0                 ,0
2.22.225.8/30   ,3017382   ,3017382                      ,                              ,0                 ,0
2.22.225.12/30  ,2635167   ,3017382                      ,                              ,0                 ,0
2.22.225.16/30  ,3017382   ,3017382                      ,                              ,0                 ,0
2.22.225.20/30  ,2635167   ,3017382                      ,                              ,0                 ,0
2.22.225.24/30  ,3017382   ,3017382                      ,                              ,0                 ,0
2.22.225.28/30  ,2635167   ,3017382                      ,                              ,0                 ,0
2.22.225.32/30  ,3017382   ,3017382                      ,                              ,0                 ,0
2.22.225.36/30  ,2635167   ,3017382                      ,                              ,0                 ,0
2.22.225.40/30  ,3017382   ,3017382                      ,                              ,0                 ,0
2.22.225.44/30  ,2635167   ,3017382                      ,                              ,0                 ,0
2.22.225.48/30  ,3017382   ,3017382                      ,                              ,0                 ,0
2.22.225.52/30  ,2635167   ,3017382                      ,                              ,0                 ,0
2.22.225.56/30  ,3017382   ,3017382                      ,                              ,0                 ,0
2.22.225.60/30  ,2635167   ,3017382                      ,                              ,0                 ,0
2.22.225.64/29  ,3017382   ,3017382                      ,                              ,0                 ,0
2.22.225.72/30  ,3017382   ,3017382                      ,                              ,0                 ,0
2.22.225.76/31  ,3017382   ,3017382                      ,                              ,0                 ,0
2.22.225.78/31  ,2635167   ,3017382                      ,                              ,0                 ,0
2.22.225.80/31  ,2635167   ,3017382                      ,                              ,0                 ,0
2.22.225.82/31  ,3017382   ,3017382                      ,                              ,0                 ,0
2.22.225.84/31  ,3017382   ,3017382                      ,                              ,0                 ,0
2.22.225.86/31  ,2635167   ,3017382                      ,                              ,0                 ,0
2.22.225.88/31  ,2635167   ,3017382                      ,                              ,0                 ,0
2.22.225.90/31  ,3017382   ,3017382                      ,                              ,0                 ,0
2.22.225.92/31  ,3017382   ,3017382                      ,                              ,0                 ,0
2.22.225.94/31  ,2635167   ,3017382                      ,                              ,0                 ,0
2.22.225.96/31  ,2635167   ,3017382                      ,                              ,0                 ,0
2.22.225.98/31  ,3017382   ,3017382                      ,                              ,0                 ,0
2.22.225.100/31 ,3017382   ,3017382                      ,                              ,0                 ,0
2.22.225.102/31 ,2635167   ,3017382                      ,                              ,0                 ,0
2.22.225.104/31 ,2635167   ,3017382                      ,                              ,0                 ,0
2.22.225.106/31 ,3017382   ,3017382                      ,                              ,0                 ,0
2.22.225.108/31 ,3017382   ,3017382                      ,                              ,0                 ,0
2.22.225.110/31 ,2635167   ,3017382                      ,                              ,0                 ,0
2.22.225.112/31 ,2635167   ,3017382                      ,                              ,0                 ,0
2.22.225.114/31 ,3017382   ,3017382                      ,                              ,0                 ,0
2.22.225.116/31 ,3017382   ,3017382                      ,                              ,0                 ,0
2.22.225.118/31 ,2635167   ,3017382                      ,                              ,0                 ,0
2.22.225.120/31 ,2635167   ,3017382                      ,                              ,0                 ,0
2.22.225.122/31 ,3017382   ,3017382                      ,                              ,0                 ,0
2.22.225.124/31 ,3017382   ,3017382                      ,                              ,0                 ,0
2.22.225.126/31 ,2635167   ,3017382                      ,                              ,0                 ,0
2.22.225.128/31 ,2635167   ,3017382                      ,                              ,0                 ,0
2.22.225.130/31 ,3017382   ,3017382                      ,                              ,0                 ,0
2.22.225.132/31 ,3017382   ,3017382                      ,                              ,0                 ,0
2.22.225.134/31 ,2635167   ,3017382                      ,                              ,0                 ,0
2.22.225.136/31 ,2635167   ,3017382                      ,                              ,0                 ,0
2.22.225.138/31 ,3017382   ,3017382                      ,                              ,0                 ,0
2.22.225.140/31 ,3017382   ,3017382                      ,                              ,0                 ,0
2.22.225.142/31 ,2635167   ,3017382                      ,                              ,0                 ,0
2.22.225.144/31 ,2635167   ,3017382                      ,                              ,0                 ,0
2.22.225.146/31 ,3017382   ,3017382                      ,                              ,0                 ,0
2.22.225.148/31 ,3017382   ,3017382                      ,                              ,0                 ,0
2.22.225.150/31 ,2635167   ,3017382                      ,                              ,0                 ,0
2.22.225.152/32 ,3017382   ,3017382                      ,                              ,0                 ,0
2.22.225.153/32 ,2635167   ,3017382                      ,                              ,0                 ,0
2.22.225.154/31 ,3017382   ,3017382                      ,                              ,0                 ,0
2.22.225.156/31 ,3017382   ,3017382                      ,                              ,0                 ,0
2.22.225.158/31 ,2635167   ,3017382                      ,                              ,0                 ,0
2.22.225.160/31 ,2635167   ,3017382                      ,                              ,0                 ,0
2.22.225.162/31 ,3017382   ,3017382                      ,                              ,0                 ,0
2.22.225.164/31 ,3017382   ,3017382                      ,                              ,0                 ,0
2.22.225.166/31 ,2635167   ,3017382                      ,                              ,0                 ,0
2.22.225.168/32 ,3017382   ,3017382                      ,                              ,0                 ,0
2.22.225.169/32 ,2635167   ,3017382                      ,                              ,0                 ,0
2.22.225.170/31 ,3017382   ,3017382                      ,                              ,0                 ,0
2.22.225.172/31 ,3017382   ,3017382                      ,                              ,0                 ,0
2.22.225.174/31 ,2635167   ,3017382                      ,                              ,0                 ,0
2.22.225.176/32 ,2635167   ,3017382                      ,                              ,0                 ,0
2.22.225.177/32 ,3017382   ,3017382                      ,                              ,0                 ,0
2.22.225.178/31 ,3017382   ,3017382                      ,                              ,0                 ,0
2.22.225.180/30 ,3017382   ,3017382                      ,                              ,0                 ,0
2.22.225.184/29 ,3017382   ,3017382                      ,                              ,0                 ,0
2.22.225.192/26 ,3017382   ,3017382                      ,                              ,0                 ,0
2.22.226.0/24   ,3017382   ,3017382                      ,                              ,0                 ,0
2.22.227.0/24   ,2635167   ,2635167                      ,                              ,0                 ,0
2.22.228.0/30   ,6255148   ,                             ,                              ,0                 ,0
2.22.228.4/30   ,2635167   ,                             ,                              ,0                 ,0
2.22.228.8/30   ,6255148   ,                             ,                              ,0                 ,0
2.22.228.12/30  ,2635167   ,                             ,                              ,0                 ,0
2.22.228.16/30  ,6255148   ,                             ,                              ,0                 ,0
2.22.228.20/30  ,2635167   ,                             ,                              ,0                 ,0
2.22.228.24/30  ,6255148   ,                             ,                              ,0                 ,0
2.22.228.28/30  ,2635167   ,                             ,                              ,0                 ,0
2.22.228.32/30  ,6255148   ,                             ,                              ,0                 ,0
2.22.228.36/30  ,2635167   ,                             ,                              ,0                 ,0
2.22.228.40/30  ,6255148   ,                             ,                              ,0                 ,0
2.22.228.44/30  ,2635167   ,                             ,                              ,0                 ,0
2.22.228.48/30  ,6255148   ,                             ,                              ,0                 ,0
2.22.228.52/30  ,2635167   ,                             ,                              ,0                 ,0
2.22.228.56/30  ,6255148   ,                             ,                              ,0                 ,0
2.22.228.60/31  ,2635167   ,                             ,                              ,0                 ,0
2.22.228.62/32  ,2635167   ,                             ,                              ,0                 ,0
2.22.228.63/32  ,6255148   ,                             ,                              ,0                 ,0
2.22.228.64/29  ,6255148   ,                             ,                              ,0                 ,0
2.22.228.72/30  ,6255148   ,                             ,                              ,0                 ,0
2.22.228.76/30  ,2635167   ,                             ,                              ,0                 ,0
2.22.228.80/30  ,6255148   ,                             ,                              ,0                 ,0
2.22.228.84/30  ,2635167   ,                             ,                              ,0                 ,0
2.22.228.88/30  ,6255148   ,                             ,                              ,0                 ,0
2.22.228.92/30  ,2635167   ,                             ,                              ,0                 ,0
2.22.228.96/30  ,6255148   ,                             ,                              ,0                 ,0
2.22.228.100/30 ,2635167   ,                             ,                              ,0                 ,0
2.22.228.104/30 ,6255148   ,                             ,                              ,0                 ,0
2.22.228.108/30 ,2635167   ,                             ,                              ,0                 ,0
2.22.228.112/30 ,6255148   ,                             ,                              ,0                 ,0
2.22.228.116/30 ,2635167   ,                             ,                              ,0                 ,0
2.22.228.120/30 ,6255148   ,                             ,                              ,0                 ,0
